stop_id,stop_name,stop_lat,stop_lon,stop_desc,location_type,parent_station,wheelchair_boarding,vehicle_type,platform_code
NSR:StopPlace:32111,Gjermundshamn kai,60.060894,5.920029,,1,,,700,
NSR:StopPlace:32112,Hatlestrand,60.057077,5.911966,,1,,,700,
NSR:StopPlace:32114,Gjermundshamn Ølve,60.059815,5.914716,,1,,,700,
NSR:StopPlace:32116,Gratlavad bru,60.557355,6.469340,,1,,,700,
NSR:StopPlace:32117,Hatlestrand ungdomshus nord,60.051388,5.907724,,1,,,700,
NSR:StopPlace:32118,Grimen,60.347753,5.416367,,1,,,700,
NSR:StopPlace:32119,Hatlestrand ungdomshus sør,60.049297,5.904167,,1,,,700,
NSR:StopPlace:32120,Grimesvingane,60.350941,5.425934,,1,,,700,
NSR:StopPlace:32121,Stølen,60.044018,5.901241,,1,,,700,
NSR:StopPlace:32122,Veleslii,60.553397,6.469124,,1,,,700,
NSR:StopPlace:32123,Bratland,60.351729,5.434245,,1,,,700,
NSR:StopPlace:32124,Stølen,60.229497,5.145003,,1,,,700,
NSR:StopPlace:32125,Søylen,60.351992,5.445770,,1,,,700,
NSR:StopPlace:32126,Hatlestrand kyrkje,60.046597,5.901985,,1,,,700,
NSR:StopPlace:32127,Haukeland sør,60.357440,5.451475,,1,,,700,
NSR:StopPlace:32128,Netelandssvingen,60.041676,5.897611,,1,,,700,
NSR:StopPlace:32129,Jeraldstveiti,60.548747,6.469399,,1,,,700,
NSR:StopPlace:32130,Haukeland,60.827322,5.566993,,1,,,700,
NSR:StopPlace:32131,Gjermundshamn ferjekai,60.061741,5.920221,,1,,,1000,
NSR:StopPlace:32132,Bergtun,60.091083,5.914577,,1,,,700,
NSR:StopPlace:32133,Haukeland,60.361378,5.453674,,1,,,700,
NSR:StopPlace:32134,Jerald,60.544921,6.473715,,1,,,700,
NSR:StopPlace:32135,Grønevik,60.086180,5.914710,,1,,,700,
NSR:StopPlace:32136,Haukeland nord,60.365392,5.454806,,1,,,700,
NSR:StopPlace:32137,Vestervik nord,60.112205,5.910074,,1,,,700,
NSR:StopPlace:32138,Lone sør,60.370368,5.454931,,1,,,700,
NSR:StopPlace:32139,Vestervik sør,60.103161,5.915482,,1,,,700,
NSR:StopPlace:32140,Lone,60.374998,5.457073,,1,,,700,
NSR:StopPlace:32141,Bjørgavegen ved nr. 150,60.612580,6.515050,,1,,,700,
NSR:StopPlace:32142,Skulesvingen,60.343613,6.380489,,1,,,700,
NSR:StopPlace:32143,Lone,60.514263,5.515715,,1,,,700,
NSR:StopPlace:32144,Åsleitet,60.354277,6.397781,,1,,,700,
NSR:StopPlace:32145,Espelandshallen,60.379803,5.463394,,1,,,700,
NSR:StopPlace:32146,Espeland Janus,60.386047,5.468480,,1,,,700,
NSR:StopPlace:32147,Gjelet Rv. 13,60.411955,6.740531,,1,,,700,
NSR:StopPlace:32148,Grove vest,60.612689,6.517964,,1,,,700,
NSR:StopPlace:32149,Arnadalen sør,60.394823,5.469354,,1,,,700,
NSR:StopPlace:32150,Gjelet,60.345368,6.382511,,1,,,700,
NSR:StopPlace:32151,Samland,60.348198,6.401424,,1,,,700,
NSR:StopPlace:32152,Espelandsmyrane,60.395144,5.473027,,1,,,700,
NSR:StopPlace:32153,Øvre Trå,60.346184,6.400306,,1,,,700,
NSR:StopPlace:32154,Arna terminal,60.420066,5.464154,,1,,,700,
NSR:StopPlace:32155,Grove aust,60.613974,6.520790,,1,,,700,
NSR:StopPlace:32156,Nedre Trå,60.345958,6.395589,,1,,,700,
NSR:StopPlace:32157,Øyrane torg E16,60.420990,5.461016,,1,,,700,
NSR:StopPlace:32158,Hereiane,60.328947,6.338528,,1,,,700,
NSR:StopPlace:32159,Takvam,60.422119,5.515805,,1,,,700,
NSR:StopPlace:32160,Opeland kryss,60.611126,6.550778,,1,,,700,
NSR:StopPlace:32161,Sævaro,60.344540,6.377136,,1,,,700,
NSR:StopPlace:32162,Arnadalen nord,60.413710,5.466843,,1,,,700,
NSR:StopPlace:32163,Låto,60.337991,6.364995,,1,,,700,
NSR:StopPlace:32164,Bommane,60.426741,5.469157,,1,,,700,
NSR:StopPlace:32165,Herand småbåthamn,60.343154,6.376040,,1,,,700,
NSR:StopPlace:32166,Beyer,60.432656,5.464832,,1,,,700,
NSR:StopPlace:32167,Bjørgo,60.616135,6.533044,,1,,,700,
NSR:StopPlace:32168,Haugen,60.339855,6.371930,,1,,,700,
NSR:StopPlace:32169,Seimsmarka,60.438775,5.462802,,1,,,700,
NSR:StopPlace:32170,Haugen,60.092039,5.234348,,1,,,700,
NSR:StopPlace:32171,Garneshøgda,60.441298,5.462623,,1,,,700,
NSR:StopPlace:32172,Haugen,60.381427,5.660110,,1,,,700,
NSR:StopPlace:32173,Bjørgamarki aust,60.613391,6.545723,,1,,,700,
NSR:StopPlace:32174,Garnesstølen,60.446888,5.466919,,1,,,700,
NSR:StopPlace:32175,Tveitehagen,60.341330,6.377676,,1,,,700,
NSR:StopPlace:32176,Vik,60.661075,5.779771,,1,,,700,
NSR:StopPlace:32177,Rasmusvegen,60.443085,5.473106,,1,,,700,
NSR:StopPlace:32178,Vik,60.340148,6.375491,,1,,,700,
NSR:StopPlace:32179,Garnesmarka vest,60.439619,5.477827,,1,,,700,
NSR:StopPlace:32180,Bjørgamarki vest,60.611382,6.542608,,1,,,700,
NSR:StopPlace:32181,Vik,60.449669,5.612676,,1,,,700,
NSR:StopPlace:32182,Garnesmarka,60.438134,5.480759,,1,,,700,
NSR:StopPlace:32183,Vik,60.210427,5.962456,,1,,,700,
NSR:StopPlace:32184,Garnesmarka øst,60.438086,5.486109,,1,,,700,
NSR:StopPlace:32185,Stolen,60.609071,6.563814,,1,,,700,
NSR:StopPlace:32186,Vik,60.472980,4.951648,,1,,,700,
NSR:StopPlace:32187,Tunes,60.434474,5.492610,,1,,,700,
NSR:StopPlace:32188,Tunes skule,60.432800,5.496252,,1,,,700,
NSR:StopPlace:32190,Herand båtkai,60.342150,6.377139,,1,,,1000,
NSR:StopPlace:32191,Tunestveit,60.428061,5.499715,,1,,,700,
NSR:StopPlace:32192,Fennavegen ved nr. 276,60.607332,6.571455,,1,,,700,
NSR:StopPlace:32193,Svåsand,60.314507,6.319503,,1,,,700,
NSR:StopPlace:32194,Takvam vest,60.423966,5.505770,,1,,,700,
NSR:StopPlace:32195,Selsvik rv. 13,60.284462,6.623619,,1,,,700,
NSR:StopPlace:32196,Takvam ved rundkjøring,60.422276,5.515987,,1,,,700,
NSR:StopPlace:32197,Nedre Fenno vest,60.607357,6.577441,,1,,,700,
NSR:StopPlace:32198,Selsvik,60.303900,6.282238,,1,,,700,
NSR:StopPlace:32199,Herland,60.421802,5.535208,,1,,,700,
NSR:StopPlace:32200,Nedre Selsvik,60.303899,6.285670,,1,,,700,
NSR:StopPlace:32201,Sæthre steinindustri,60.402060,5.475114,,1,,,700,
NSR:StopPlace:32202,Bøen,60.279333,6.263613,,1,,,700,
NSR:StopPlace:32203,Nedre Fenno aust,60.607153,6.580084,,1,,,700,
NSR:StopPlace:32204,Arna busser,60.407194,5.475415,,1,,,700,
NSR:StopPlace:32205,Tryglavik,60.297189,6.242732,,1,,,700,
NSR:StopPlace:32206,Indre Arna skule,60.422517,5.470636,,1,,,700,
NSR:StopPlace:32207,Jondal kyrkje,60.277298,6.256440,,1,,,700,
NSR:StopPlace:32208,Arnatveit,60.407627,5.476208,,1,,,700,
NSR:StopPlace:32209,Fennavegen ved nr. 373,60.605311,6.586411,,1,,,700,
NSR:StopPlace:32210,Båtbyggjarskulen,60.285072,6.246004,,1,,,700,
NSR:StopPlace:32211,Rokneholo,60.418902,5.470632,,1,,,700,
NSR:StopPlace:32212,Huhammar,60.282606,6.247728,,1,,,700,
NSR:StopPlace:32213,Jondal skule,60.279312,6.250731,,1,,,700,
NSR:StopPlace:32214,Hølbekken,60.408546,5.477797,,1,,,700,
NSR:StopPlace:32215,Fennavegen ved nr. 458,60.608977,6.584233,,1,,,700,
NSR:StopPlace:32216,Jondal kai,60.275816,6.251471,,1,,,700,
NSR:StopPlace:32217,Roknetoppen,60.415814,5.471832,,1,,,700,
NSR:StopPlace:32218,Jondal ferjekai,60.275691,6.251510,,1,,,1000,
NSR:StopPlace:32219,Stølsvegen vest,60.410472,5.478257,,1,,,700,
NSR:StopPlace:32220,Sætveit,60.274418,6.245438,,1,,,700,
NSR:StopPlace:32221,Glenno,60.611373,6.584393,,1,,,700,
NSR:StopPlace:32222,Stølsvegen øst,60.414046,5.476458,,1,,,700,
NSR:StopPlace:32223,Sætveithagen,60.269003,6.237980,,1,,,700,
NSR:StopPlace:32224,Stølsvegen,60.412590,5.477363,,1,,,700,
NSR:StopPlace:32225,Indre Skiparvik,60.225046,6.195604,,1,,,700,
NSR:StopPlace:32226,Øvre Fenno,60.610242,6.590336,,1,,,700,
NSR:StopPlace:32227,Lone skule,60.375262,5.455506,,1,,,700,
NSR:StopPlace:32228,Belsnes,60.251738,6.203745,,1,,,700,
NSR:StopPlace:32229,Kalihaugenskiftet,60.374540,5.453387,,1,,,700,
NSR:StopPlace:32230,Skiparvik,60.235751,6.564324,,1,,,700,
NSR:StopPlace:32231,Loneåsenskiftet,60.377874,5.448835,,1,,,700,
NSR:StopPlace:32232,Øvre Fenno snuplass,60.605183,6.600201,,1,,,700,
NSR:StopPlace:32233,Tveita,60.232592,6.195964,,1,,,700,
NSR:StopPlace:32234,Rossnes,60.561542,4.862673,,1,,,700,
NSR:StopPlace:32235,Hauge nord,60.380747,5.444973,,1,,,700,
NSR:StopPlace:32236,Borge sør,60.385682,5.439741,,1,,,700,
NSR:StopPlace:32237,Rossnes,60.756565,5.128825,,1,,,700,
NSR:StopPlace:32238,Svelgane,60.586297,6.609979,,1,,,700,
NSR:StopPlace:32239,Ovågen,60.568451,4.863292,,1,,,700,
NSR:StopPlace:32240,Borge,60.388026,5.437377,,1,,,700,
NSR:StopPlace:32241,Austlandet,60.572351,4.863839,,1,,,700,
NSR:StopPlace:32242,Langedalen sør,60.391075,5.437865,,1,,,700,
NSR:StopPlace:32243,Straumøy,60.583795,4.861224,,1,,,700,
NSR:StopPlace:32244,Liaflaten,60.633551,6.473950,,1,,,700,
NSR:StopPlace:32245,Langedalen nord,60.392214,5.440371,,1,,,700,
NSR:StopPlace:32246,Tjeldstøstraumen,60.590333,4.845950,,1,,,700,
NSR:StopPlace:32247,Borge nord,60.393102,5.443530,,1,,,700,
NSR:StopPlace:32248,Sauøy,60.589930,4.851470,,1,,,700,
NSR:StopPlace:32249,Alvheim kryss,60.595142,4.834824,,1,,,700,
NSR:StopPlace:32250,Tungeland sør,60.394794,5.448159,,1,,,700,
NSR:StopPlace:32251,Rene,60.630662,6.484601,,1,,,700,
NSR:StopPlace:32252,Tjeldstø terminal,60.589520,4.838825,,1,,,700,
NSR:StopPlace:32253,Tungeland midtre,60.396722,5.452227,,1,,,700,
NSR:StopPlace:32254,Skjold,60.615193,4.822017,,1,,,700,
NSR:StopPlace:32255,Tungeland,60.399380,5.451715,,1,,,700,
NSR:StopPlace:32256,Gamle Sturekryss,60.619503,4.812135,,1,,,700,
NSR:StopPlace:32257,Romslo E16,60.426879,5.572598,,1,,,700,
NSR:StopPlace:32258,Sture Terminalvegen,60.610350,4.825533,,1,,,700,
NSR:StopPlace:32259,Kinne,60.628534,6.497394,,1,,,700,
NSR:StopPlace:32260,Trengereid rundkøyring,60.425566,5.624321,,1,,,700,
NSR:StopPlace:32261,Småhaugen,60.570915,4.861388,,1,,,700,
NSR:StopPlace:32262,Trengereiddal øvre,60.414139,5.636221,,1,,,700,
NSR:StopPlace:32263,Gulltona,60.569442,4.856902,,1,,,700,
NSR:StopPlace:32264,Kulo Breivik skule,60.569593,4.838970,,1,,,700,
NSR:StopPlace:32265,Songstad vest,60.422741,5.546009,,1,,,700,
NSR:StopPlace:32266,Mønshaugen rv.13,60.626529,6.528990,,1,,,700,
NSR:StopPlace:32267,Lihaugen,60.568415,4.835139,,1,,,700,
NSR:StopPlace:32268,Songstad Ø,60.423048,5.552214,,1,,,700,
NSR:StopPlace:32269,Skogsøy,60.565746,4.822567,,1,,,700,
NSR:StopPlace:32270,Romslo gamlevegen,60.425792,5.571829,,1,,,700,
NSR:StopPlace:32271,Langholmen,60.568218,4.819468,,1,,,700,
NSR:StopPlace:32272,Romslo øst,60.427681,5.577068,,1,,,700,
NSR:StopPlace:32273,Stolsbrui,60.621530,6.532660,,1,,,700,
NSR:StopPlace:32274,Herdlevær nord,60.568495,4.817486,,1,,,700,
NSR:StopPlace:32276,Herdlevær sør,60.566835,4.811329,,1,,,700,
NSR:StopPlace:32277,Risnes,60.723718,4.921822,,1,,,700,
NSR:StopPlace:32278,Herdlevær snuplass,60.566395,4.809131,,1,,,700,
NSR:StopPlace:32279,Rykkje,60.639644,6.477581,,1,,,700,
NSR:StopPlace:32280,Risnes,60.427971,5.601220,,1,,,700,
NSR:StopPlace:32281,Alvheim veg sør,60.594818,4.833165,,1,,,700,
NSR:StopPlace:32282,Dåvøy kryss,60.591224,4.824176,,1,,,700,
NSR:StopPlace:32283,Risnes,60.846991,5.206794,,1,,,700,
NSR:StopPlace:32284,Rykkje,60.381924,6.267856,,1,,,700,
NSR:StopPlace:32285,Alvheim,60.592426,4.822041,,1,,,700,
NSR:StopPlace:32286,Trengereid,60.427660,5.623252,,1,,,700,
NSR:StopPlace:32287,Alvheimstre,60.601992,4.814820,,1,,,700,
NSR:StopPlace:32288,Skjærgårdsheimen,60.620784,4.816836,,1,,,700,
NSR:StopPlace:32289,Trengereid,60.270487,5.068422,,1,,,700,
NSR:StopPlace:32290,Sture,60.620997,4.837066,,1,,,700,
NSR:StopPlace:32291,Endeve,60.640869,6.482187,,1,,,700,
NSR:StopPlace:32292,Stølen Trengereid skule,60.426045,5.627374,,1,,,700,
NSR:StopPlace:32293,Sture sør,60.617780,4.839387,,1,,,700,
NSR:StopPlace:32295,Kollsnes hovedinngang,60.559731,4.838176,,1,,,700,
NSR:StopPlace:32296,Gullbotn vest,60.406672,5.640578,,1,,,700,
NSR:StopPlace:32297,Bø fv. 5386,60.642663,6.490884,,1,,,700,
NSR:StopPlace:32298,Nautnes,60.626379,4.803227,,1,,,700,
NSR:StopPlace:32299,Løvstakkskiftet,60.368857,5.304954,,1,,,700,
NSR:StopPlace:32300,Stølsnes,60.628533,4.807338,,1,,,700,
NSR:StopPlace:32301,Skytebanen,60.365856,5.310646,,1,,,700,
NSR:StopPlace:32302,Storhilderen,60.630796,4.811695,,1,,,700,
NSR:StopPlace:32303,Hydle,60.643861,6.496308,,1,,,700,
NSR:StopPlace:32304,Skytebanen,60.306426,6.295319,,1,,,700,
NSR:StopPlace:32305,Trollvatn,60.636842,4.809091,,1,,,700,
NSR:StopPlace:32306,Svartatjønn,60.360538,5.308939,,1,,,700,
NSR:StopPlace:32307,Hjelme kryss,60.640768,4.803138,,1,,,700,
NSR:StopPlace:32308,Fosseskiftet,60.358824,5.306441,,1,,,700,
NSR:StopPlace:32309,Ygresgjelet,60.644777,6.500407,,1,,,700,
NSR:StopPlace:32310,Halvardskryss,60.645107,4.799328,,1,,,700,
NSR:StopPlace:32311,Krohnegården,60.356322,5.305552,,1,,,700,
NSR:StopPlace:32312,Hjelme kyrkje,60.648149,4.798912,,1,,,700,
NSR:StopPlace:32313,Vestre Sikthaugen,60.361384,5.298055,,1,,,700,
NSR:StopPlace:32314,Hjelme gravplass,60.651568,4.797557,,1,,,700,
NSR:StopPlace:32315,Ygre,60.644720,6.503837,,1,,,700,
NSR:StopPlace:32316,Perhusbakken,60.653839,4.796745,,1,,,700,
NSR:StopPlace:32317,Sikthaugen Terrasse,60.359369,5.300876,,1,,,700,
NSR:StopPlace:32318,Svellingen kryss,60.656055,4.797513,,1,,,700,
NSR:StopPlace:32319,Helgeplasset,60.354601,5.306374,,1,,,700,
NSR:StopPlace:32320,Kalfaret,60.659174,4.799578,,1,,,700,
NSR:StopPlace:32321,Benshaugen øvre,60.352144,5.305830,,1,,,700,
NSR:StopPlace:32322,Grauo kryss,60.646464,6.510757,,1,,,700,
NSR:StopPlace:32323,Hellesund,60.661081,4.801253,,1,,,700,
NSR:StopPlace:32324,Lyshovden nord,60.348746,5.304554,,1,,,700,
NSR:StopPlace:32325,Hellesøy,60.660457,4.795205,,1,,,700,
NSR:StopPlace:32326,Lyshovden sør,60.345412,5.304180,,1,,,700,
NSR:StopPlace:32327,Osgjerd,60.648314,6.519413,,1,,,700,
NSR:StopPlace:32328,Hellesøy kai,60.661547,4.790857,,1,,,700,
NSR:StopPlace:32329,Bråtet,60.341095,5.300050,,1,,,700,
NSR:StopPlace:32330,Sulo båtkai,60.711937,4.735476,,1,,,1000,
NSR:StopPlace:32331,Hatten,60.337839,5.297317,,1,,,700,
NSR:StopPlace:32332,Nordøysund båtkai,60.714951,4.728906,,1,,,1000,
NSR:StopPlace:32333,Hatten,60.623067,4.824524,,1,,,700,
NSR:StopPlace:32334,Sanden båtkai,60.701443,4.746682,,1,,,1000,
NSR:StopPlace:32335,Tundal,60.649414,6.526534,,1,,,700,
NSR:StopPlace:32336,Hernar båtkai,60.687040,4.744114,,1,,,1000,
NSR:StopPlace:32337,Bønestoppen,60.336663,5.300094,,1,,,700,
NSR:StopPlace:32338,Lyngøy båtkai,60.666830,4.747577,,1,,,1000,
NSR:StopPlace:32339,Bråtet i Lillehatten,60.340843,5.298925,,1,,,700,
NSR:StopPlace:32340,Hellesøy båtkai,60.661905,4.790329,,1,,,1000,
NSR:StopPlace:32341,Selheim kryss,60.655235,6.535511,,1,,,700,
NSR:StopPlace:32342,Lillehatten,60.343164,5.299873,,1,,,700,
NSR:StopPlace:32343,Storheimstø,60.607339,5.188321,,1,,,700,
NSR:StopPlace:32344,Træet,60.352249,5.301459,,1,,,700,
NSR:StopPlace:32345,Kalnes sør,60.597279,5.203006,,1,,,700,
NSR:StopPlace:32346,Træet,60.506285,5.085710,,1,,,700,
NSR:StopPlace:32347,Kalnes,60.599512,5.201325,,1,,,700,
NSR:StopPlace:32348,Fjose kryss,60.647901,6.494222,,1,,,700,
NSR:StopPlace:32349,Lynghaug skole,60.357197,5.297563,,1,,,700,
NSR:StopPlace:32350,Kalnes nord,60.605412,5.193995,,1,,,700,
NSR:StopPlace:32351,Dag Hammarskjölds vei,60.354520,5.300802,,1,,,700,
NSR:StopPlace:32352,Kalnes midtre,60.602197,5.197488,,1,,,700,
NSR:StopPlace:32353,Benshaugen nedre,60.352836,5.300597,,1,,,700,
NSR:StopPlace:32354,Austmarka,60.618276,5.176930,,1,,,700,
NSR:StopPlace:32355,Lunden Tjukkebygdi,60.651587,6.497172,,1,,,700,
NSR:StopPlace:32356,Hjalmar Brantings vei,60.349091,5.296531,,1,,,700,
NSR:StopPlace:32357,Taule kryss,60.632450,5.127871,,1,,,700,
NSR:StopPlace:32358,Sælemyr,60.345610,5.296529,,1,,,700,
NSR:StopPlace:32359,Storheim sør,60.603394,5.178785,,1,,,700,
NSR:StopPlace:32360,Gulleikstreet,60.660772,6.497061,,1,,,700,
NSR:StopPlace:32361,Lyshovden skole,60.343513,5.295721,,1,,,700,
NSR:StopPlace:32362,Dale kryss,60.632668,5.136555,,1,,,700,
NSR:StopPlace:32363,Ortustranden,60.341734,5.292847,,1,,,700,
NSR:StopPlace:32364,Storheim,60.605254,5.177091,,1,,,700,
NSR:StopPlace:32365,Smiberget,60.341376,5.288209,,1,,,700,
NSR:StopPlace:32366,Tolleshaug,60.628965,5.144874,,1,,,700,
NSR:StopPlace:32367,Auro,60.623397,6.501079,,1,,,700,
NSR:StopPlace:32368,Torgny Segerstedts vei,60.343243,5.285415,,1,,,700,
NSR:StopPlace:32369,Storheim nord,60.607984,5.173071,,1,,,700,
NSR:StopPlace:32370,Sælen skole,60.346256,5.282229,,1,,,700,
NSR:StopPlace:32371,Olsvoll,60.625342,5.146757,,1,,,700,
NSR:StopPlace:32372,St. Hanshaugen,60.348027,5.277157,,1,,,700,
NSR:StopPlace:32373,Tjore,60.612800,5.168432,,1,,,700,
NSR:StopPlace:32374,Skutlevegen ved nr. 184,60.619489,6.506978,,1,,,700,
NSR:StopPlace:32375,Kvamshøgda,60.620962,5.145089,,1,,,700,
NSR:StopPlace:32376,Krokatjønnveien,60.346937,5.272976,,1,,,700,
NSR:StopPlace:32377,Myrholtet,60.344967,5.272255,,1,,,700,
NSR:StopPlace:32378,Solheim bru,60.614727,5.160516,,1,,,700,
NSR:StopPlace:32379,Allestadveien,60.342487,5.268868,,1,,,700,
NSR:StopPlace:32380,Skutle kryss,60.618647,6.507701,,1,,,700,
NSR:StopPlace:32381,Kvamsvegen,60.585321,5.236095,,1,,,700,
NSR:StopPlace:32382,Kvamme,60.617365,5.146997,,1,,,700,
NSR:StopPlace:32383,Allestadhaugen,60.343180,5.263607,,1,,,700,
NSR:StopPlace:32384,Kvamme,60.776079,5.282390,,1,,,700,
NSR:StopPlace:32385,Hesjaholtet,60.344715,5.260523,,1,,,700,
NSR:StopPlace:32386,Sæbø,60.614249,5.152866,,1,,,700,
NSR:StopPlace:32387,Oppheim Bjørgavegen,60.616333,6.515706,,1,,,700,
NSR:StopPlace:32388,Varden skole,60.340465,5.272142,,1,,,700,
NSR:StopPlace:32389,Olsvollstranda,60.623905,5.163010,,1,,,700,
NSR:StopPlace:32390,Vardesvingen,60.337345,5.271150,,1,,,700,
NSR:StopPlace:32391,Haukeland søndre,60.593193,5.180610,,1,,,700,
NSR:StopPlace:32392,Vardeveien,60.334947,5.267207,,1,,,700,
NSR:StopPlace:32393,Vetås nord,60.596184,5.180677,,1,,,700,
NSR:StopPlace:32394,Bømovegen,60.636980,6.473652,,1,,,700,
NSR:StopPlace:32395,Spelhaugen,60.349698,5.279920,,1,,,700,
NSR:StopPlace:32396,Vetås sør,60.598339,5.180857,,1,,,700,
NSR:StopPlace:32397,Tjernet,60.351830,5.277927,,1,,,700,
NSR:StopPlace:32398,Vetås snuplass,60.591190,5.179232,,1,,,700,
NSR:StopPlace:32399,Namtveit nord,60.639649,5.113329,,1,,,700,
NSR:StopPlace:32400,Barliveien,60.352970,5.276779,,1,,,700,
NSR:StopPlace:32401,Mestad,60.680093,6.103860,,1,,,700,
NSR:StopPlace:32402,Namtveit sør,60.638592,5.114638,,1,,,700,
NSR:StopPlace:32403,Tertitten,60.457835,5.286594,,1,,,700,
NSR:StopPlace:32404,Kipo,60.457965,5.282716,,1,,,700,
NSR:StopPlace:32405,Lundsåsen,60.636105,5.116000,,1,,,700,
NSR:StopPlace:32406,Storevarden,60.459598,5.279193,,1,,,700,
NSR:StopPlace:32407,Morken nord,60.633276,5.068241,,1,,,700,
NSR:StopPlace:32408,Fasteland,60.693981,6.106887,,1,,,700,
NSR:StopPlace:32409,Nesmyr,60.460924,5.276654,,1,,,700,
NSR:StopPlace:32410,Kolås,60.635200,5.106481,,1,,,700,
NSR:StopPlace:32411,Bekkjarvik,60.462515,5.272850,,1,,,700,
NSR:StopPlace:32412,Morken,60.631964,5.071255,,1,,,700,
NSR:StopPlace:32413,Viddalen,60.470292,5.275320,,1,,,700,
NSR:StopPlace:32414,Kartveit,60.626944,5.099774,,1,,,700,
NSR:StopPlace:32415,Sævaland,60.701970,6.114211,,1,,,700,
NSR:StopPlace:32416,Åsane brannstasjon,60.463806,5.313931,,1,,,700,
NSR:StopPlace:32417,Morken sør,60.630089,5.078355,,1,,,700,
NSR:StopPlace:32418,Kartveit vest,60.627943,5.093025,,1,,,700,
NSR:StopPlace:32419,Fossekleiva,60.464472,5.304464,,1,,,700,
NSR:StopPlace:32420,Kolstad,60.627979,5.084252,,1,,,700,
NSR:StopPlace:32421,Spondalen,60.462659,5.295586,,1,,,700,
NSR:StopPlace:32422,Nesheimsfjell kryss,60.730866,6.136443,,1,,,700,
NSR:StopPlace:32423,Boga,60.624645,5.086004,,1,,,700,
NSR:StopPlace:32424,Torvbakken,60.463700,5.288500,,1,,,700,
NSR:StopPlace:32425,Kviste,60.610160,5.094288,,1,,,700,
NSR:StopPlace:32426,Morvikbotn,60.466963,5.281779,,1,,,700,
NSR:StopPlace:32427,Bogatunet,60.622500,5.085091,,1,,,700,
NSR:StopPlace:32428,Flatevad,60.465055,5.313241,,1,,,700,
NSR:StopPlace:32429,Brekkhus vest,60.734398,6.142735,,1,,,700,
NSR:StopPlace:32430,Marås Slettavegen,60.650639,5.086713,,1,,,700,
NSR:StopPlace:32431,Blokkhaugen,60.466425,5.313416,,1,,,700,
NSR:StopPlace:32432,Brattaule,60.642391,5.109834,,1,,,700,
NSR:StopPlace:32433,Prestestien,60.468005,5.308217,,1,,,700,
NSR:StopPlace:32434,Marås nord,60.648718,5.090601,,1,,,700,
NSR:StopPlace:32435,Brekkhus,60.735686,6.146743,,1,,,700,
NSR:StopPlace:32436,Hallskaret,60.469512,5.304707,,1,,,700,
NSR:StopPlace:32437,Nordtaule,60.644383,5.106094,,1,,,700,
NSR:StopPlace:32438,Riveskaftet,60.470369,5.302179,,1,,,700,
NSR:StopPlace:32439,Marås,60.647202,5.097064,,1,,,700,
NSR:StopPlace:32440,Strand Florvåg,60.413188,5.235062,,1,,,700,
NSR:StopPlace:32441,Brekkhus aust,60.735858,6.150933,,1,,,700,
NSR:StopPlace:32442,Marås sør,60.646525,5.101691,,1,,,700,
NSR:StopPlace:32443,Florvåg Framo,60.415835,5.237785,,1,,,700,
NSR:StopPlace:32444,Hella skulestove,60.669124,4.972193,,1,,,700,
NSR:StopPlace:32445,Florvåg,60.419448,5.238612,,1,,,700,
NSR:StopPlace:32446,Nøttveit sør,60.636199,5.063670,,1,,,700,
NSR:StopPlace:32447,Florvåg kai,60.421210,5.238351,,1,,,700,
NSR:StopPlace:32449,Hella nord,60.666975,4.975342,,1,,,700,
NSR:StopPlace:32450,Florvågøen kryss,60.424660,5.238747,,1,,,700,
NSR:StopPlace:32451,Nøttveit nord,60.638942,5.058820,,1,,,700,
NSR:StopPlace:32452,Bakarvågen,60.428768,5.236584,,1,,,700,
NSR:StopPlace:32453,Hella,60.663824,4.980448,,1,,,700,
NSR:StopPlace:32454,Nesheim rv. 13,60.813341,6.474763,,1,,,700,
NSR:StopPlace:32456,Smiths pensjonat,60.639968,5.052524,,1,,,700,
NSR:StopPlace:32457,Østerdalen,60.433607,5.234114,,1,,,700,
NSR:StopPlace:32458,Innhella nord,60.661964,4.987251,,1,,,700,
NSR:StopPlace:32459,Holmedalen,60.406116,5.221472,,1,,,700,
NSR:StopPlace:32460,Manger meieri,60.639997,5.047627,,1,,,700,
NSR:StopPlace:32461,Kalvhagen,60.820267,6.463474,,1,,,700,
NSR:StopPlace:32462,Skarholmen,60.401148,5.208504,,1,,,700,
NSR:StopPlace:32463,Innhella sør,60.658911,4.997640,,1,,,700,
NSR:StopPlace:32464,Skarholmshøyden,60.403200,5.196853,,1,,,700,
NSR:StopPlace:32465,Manger senter,60.640385,5.042637,,1,,,700,
NSR:StopPlace:32466,Strusshamn,60.406206,5.192774,,1,,,700,
NSR:StopPlace:32467,Trohaugen,60.822287,6.464179,,1,,,700,
NSR:StopPlace:32468,Manger nord,60.646343,5.042763,,1,,,700,
NSR:StopPlace:32469,Norrønaheimen,60.409765,5.194696,i Follesvegen,1,,,700,
NSR:StopPlace:32470,Floen,60.639899,5.009428,,1,,,700,
NSR:StopPlace:32471,Vestravatnet,60.408080,5.189892,,1,,,700,
NSR:StopPlace:32472,Storeklubben,60.403193,5.212846,,1,,,700,
NSR:StopPlace:32473,Kyrhovden,60.642958,5.038255,,1,,,700,
NSR:StopPlace:32474,Flisram kryss,60.829830,6.461933,,1,,,700,
NSR:StopPlace:32475,Flagget byggefelt,60.408140,5.183900,,1,,,700,
